mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	Trill:trill
16	14	55/2	59/2	0.0	2	1/4	1/4	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>a tempo"												
16	14	55/2	59/2	1.0	2	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	225		articTenutoBelow							30						
17	15	57/2	61/2	0.0		0	0	Dynamic	2/4	1	1	0					p								28						
17	15	57/2	61/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	226		articStaccatoAbove							28						
17	15	115/4	123/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	227		articStaccatoAbove													
17	15	29	31	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	228		articStaccatoAbove							31						
17	15	117/4	125/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	229		articStaccatoAbove							31						
17	15	59/2	63/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	230		articStaccatoBelow							31						
17	15	119/4	127/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	231		articStaccatoBelow													
17	15	30	32	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	232		articStaccatoBelow							32						
17	15	121/4	129/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	233		articStaccatoBelow							32						
17	15	57/2	61/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	234		articStaccatoBelow							33						
17	15	115/4	123/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	235		articStaccatoBelow							33						
17	15	29	31	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	236		articStaccatoBelow							33						
17	15	117/4	125/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	237		articStaccatoBelow							33						
17	15	59/2	63/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	238		articStaccatoBelow							33						
17	15	119/4	127/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	239		articStaccatoBelow							33						
17	15	30	32	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	240		articStaccatoBelow							33						
17	15	121/4	129/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	241		articStaccatoBelow							33						
18	16	61/2	65/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	242									32						
18	16	123/4	131/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	243									32						
18	16	31	33	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	244															
18	16	63/2	67/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	245									34						
18	16	32	34	0.0		3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	246									34						
18	16	32	34	0.0		3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	247									34						
18	16	32	34	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	248									34						
18	16	129/4	137/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	249									34						
18	16	61/2	65/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	250		articStaccatoBelow							33						
18	16	123/4	131/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	251		articStaccatoBelow							33						
18	16	31	33	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	252		articStaccatoBelow							33						
18	16	125/4	133/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	253		articStaccatoBelow							33						
18	16	63/2	67/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	254		articStaccatoBelow							33						
18	16	127/4	135/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	255		articStaccatoBelow													
18	16	32	34	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	256		articStaccatoBelow							35						
18	16	129/4	137/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	257		articStaccatoBelow							35						
19	17	65/2	69/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	258									34						
19	17	131/4	139/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	259									34						
19	17	33	35	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	260		articAccentAbove							36						
19	17	67/2	71/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	261									36						
19	17	135/4	143/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	262									36						
19	17	34	36	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	263									36						
19	17	137/4	145/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	264									36						
19	17	65/2	69/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	265		articStaccatoBelow							35						
19	17	131/4	139/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	266		articStaccatoBelow							35						
19	17	33	35	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	267		articStaccatoBelow							35						
19	17	133/4	141/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	268		articStaccatoBelow							35						
19	17	67/2	71/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	269		articStaccatoBelow							35						
19	17	135/4	143/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	270		articStaccatoBelow							35						
19	17	34	36	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	271		articStaccatoBelow							35						
19	17	137/4	145/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	272		articStaccatoBelow							35						
20	18	69/2	73/2	0.75		0	0	Chord	2/4	1	1	3/16		1/8	3/2	273									36						
20	18	141/4	149/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	274		ornamentTrill							36						
20	18	71/2	75/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	275									36						
20	18	143/4	151/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	276															
20	18	36	38	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	277									37						
20	18	145/4	153/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	278									37						
20	18	36	38	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	279									38						
20	18	69/2	73/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	280		articStaccatoBelow							35						
20	18	139/4	147/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	281		articStaccatoBelow							35						
20	18	35	37	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	282		articStaccatoBelow							35						
20	18	141/4	149/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	283		articStaccatoBelow							35						
20	18	71/2	75/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	284		articStaccatoBelow							35						
20	18	143/4	151/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	285		articStaccatoBelow													
20	18	36	38	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	286		articStaccatoBelow							39						
20	18	145/4	153/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	287		articStaccatoBelow							39						
21	19	73/2	77/2	0.0		0	0	Dynamic	2/4	1	1	0					p								37						
21	19	73/2	77/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	288									37						
21	19	147/4	155/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	289									37						
21	19	37	39	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	290									37						
21	19	149/4	157/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	291									37						
21	19	75/2	79/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	292									37						
21	19	151/4	159/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	293									37						
21	19	38	40	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	294									37						
21	19	153/4	161/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	295									37						
21	19	73/2	77/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	296		articTenutoBelow													
21	19	37	39	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	297		articTenutoBelow													
21	19	75/2	79/2	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	298		articTenutoBelow													
21	19	38	40	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	299		articTenutoBelow													
21	19	73/2	77/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	300		articStaccatoBelow							39						
21	19	147/4	155/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	301		articStaccatoBelow							39						
21	19	37	39	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	302		articStaccatoBelow							39						
21	19	149/4	157/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	303		articStaccatoBelow							39						
21	19	75/2	79/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	304		articStaccatoBelow							39						
21	19	151/4	159/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	305		articStaccatoBelow							39						
21	19	38	40	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	306		articStaccatoBelow							39						
21	19	153/4	161/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	307		articStaccatoBelow							39						
22	20	77/2	81/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	308		articTenutoAbove													
22	20	155/4	163/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	309		articTenutoAbove													
22	20	39	41	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	310															
22	20	157/4	165/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	311		articTenutoAbove													
22	20	79/2	83/2	0.75		1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	312		articTenutoAbove							40						
22	20	161/4	169/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	313									40						
22	20	77/2	81/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	314		articTenutoBelow													
22	20	39	41	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	315		articTenutoBelow													
22	20	40	42	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	316									41						
22	20	77/2	81/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	317		articStaccatoBelow							39						
22	20	155/4	163/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	318		articStaccatoBelow							39						
22	20	39	41	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	319		articStaccatoBelow							39						
22	20	157/4	165/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	320		articStaccatoBelow							39						
22	20	79/2	83/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	321		articStaccatoBelow							39						
22	20	159/4	167/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	322		articStaccatoBelow													
22	20	40	42	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	323		articStaccatoBelow							42						
22	20	161/4	169/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	324		articStaccatoBelow							42						
23	21	81/2	85/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	325									40						
23	21	163/4	171/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	326									40						
23	21	41	43	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	327									40						
23	21	165/4	173/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	328									40						
23	21	83/2	87/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	329															
23	21	167/4	175/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	330															
23	21	42	44	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	331									43						
23	21	169/4	177/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	332									43						
23	21	81/2	85/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	333									41						
23	21	41	43	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	334									41						
23	21	83/2	87/2	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	335															
23	21	42	44	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	336									44						
23	21	81/2	85/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	337		articStaccatoBelow							42						
23	21	163/4	171/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	338		articStaccatoBelow							42						
23	21	41	43	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	339		articStaccatoBelow							42						
23	21	165/4	173/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	340		articStaccatoBelow							42						
23	21	83/2	87/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	341		articStaccatoBelow							42						
23	21	167/4	175/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	342		articStaccatoBelow													
23	21	42	44	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	343		articStaccatoBelow							45						
23	21	169/4	177/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	344		articStaccatoBelow							45						
24	22	85/2	89/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	345									43						
24	22	171/4	179/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	346									43						
24	22	43	45	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	347									43						
24	22	173/4	181/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	348									43						
24	22	87/2	91/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	349									43						
24	22	175/4	183/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	350									43						
24	22	44	46	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	351									43						
24	22	177/4	185/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	352									43						
24	22	85/2	89/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	353									44						
24	22	43	45	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	354									44						
24	22	87/2	91/2	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	355									44						
24	22	44	46	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	356									44						
24	22	85/2	89/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	357		articStaccatoBelow							45						
24	22	171/4	179/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	358		articStaccatoBelow							45						
24	22	43	45	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	359		articStaccatoBelow							45						
24	22	173/4	181/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	360		articStaccatoBelow							45						
24	22	87/2	91/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	361		articStaccatoBelow							45						
24	22	175/4	183/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	362		articStaccatoBelow							45						
24	22	44	46	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	363		articStaccatoBelow							45						
24	22	177/4	185/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	364		articStaccatoBelow							45						
25	23	89/2	93/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	365		articTenutoAbove													
25	23	179/4	187/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	366		articTenutoAbove													
25	23	45	47	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	367		articTenutoAbove													
25	23	181/4	189/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	368		articTenutoAbove													
25	23	91/2	95/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	369		articTenutoBelow							46						
25	23	89/2	93/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	370		articStaccatoBelow							44						
25	23	45	47	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	371		articStaccatoBelow							44						
25	23	89/2	93/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	372		articStaccatoBelow							45						
25	23	179/4	187/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	373		articStaccatoBelow							45						
25	23	45	47	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	374		articStaccatoBelow							45						
25	23	181/4	189/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	375		articStaccatoBelow							45						
25	23	91/2	95/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	376		articStaccatoBelow							45						
25	23	183/4	191/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	377		articStaccatoBelow							45						
25	23	46	48	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	378		articStaccatoBelow							45						
25	23	185/4	193/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	379		articStaccatoBelow													
26	24	93/2	97/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	380		articTenutoAbove													
26	24	187/4	195/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	381		articTenutoAbove													
26	24	47	49	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	382		articTenutoAbove													
26	24	189/4	197/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	383		articTenutoAbove													
26	24	95/2	99/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	384															
26	24	93/2	97/2	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	385		articStaccatoBelow													
26	24	47	49	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	386		articStaccatoBelow													
26	24	93/2	97/2	0.0		0	0	Spanner	2/4	2	1	0																	3		
26	24	93/2	97/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	387		articStaccatoBelow							47				3		
26	24	187/4	195/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	388		articStaccatoBelow											3		
26	24	47	49	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	389		articStaccatoBelow							48				3		
26	24	189/4	197/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	390		articStaccatoBelow											3		
26	24	95/2	99/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	391		articStaccatoBelow							49				3		
26	24	191/4	199/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	392		articStaccatoBelow											3		
26	24	48	50	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	393		articStaccatoBelow							50				3		
26	24	193/4	201/4	0.0		7/16	7/16	Spanner	2/4	2	1	0																			
26	24	193/4	201/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	394		articStaccatoBelow													
27	25	97/2	101/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	395															
27	25	49	51	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	396									51						
27	25	99/2	103/2	0.0		1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	397									51						
27	25	99/2	103/2	0.0		1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	398									51						
27	25	99/2	103/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	399									51						
27	25	99/2	103/2	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	400															
27	25	199/4	207/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	401															
27	25	50	52	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	402															
27	25	97/2	101/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>allargando"												
27	25	97/2	101/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	403															
27	25	195/4	203/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	404															
27	25	49	51	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	405															
27	25	197/4	205/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	406															
27	25	99/2	103/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	407															
27	25	199/4	207/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	408															
27	25	50	52	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	409															
27	25	201/4	209/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	410															
28	26	101/2	105/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	411									51						
28	26	52	54	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	412									52						
28	26	101/2	105/2	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	413															
28	26	203/4	211/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	414															
28	26	51	53	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	415															
28	26	103/2	107/2	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	416															
28	26	101/2	105/2	0.0		0	0	Spanner	2/4	2	1	0																3			
28	26	101/2	105/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	417												3			
28	26	203/4	211/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	418												3			
28	26	51	53	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	419												3			
28	26	205/4	213/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	420												3			
28	26	103/2	107/2	0.0		1/4	1/4	Spanner	2/4	2	1	0																			
28	26	103/2	107/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	421															
28	26	207/4	215/4	0.0		5/16	5/16	Dynamic	2/4	2	1	0					f														
28	26	207/4	215/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	422															
28	26	52	54	0.0		3/8	3/8	Spanner	2/4	2	1	0														0	0				
28	26	52	54	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	423									53	0	0				
28	26	209/4	217/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	424									53	0	0				
28	26	52	54	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	425										0	0				
29	27	105/2	109/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	426															
29	27	54	56	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	427									54						
29	27	217/4	225/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	428									54						
29	27	53	55	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	429									55						
29	27	107/2	111/2	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	430									56						
29	27	105/2	109/2	0.0		0	0	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>poco largamente"						53	0	0				
29	27	105/2	109/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	431									53	0	0				
29	27	211/4	219/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	432									53	0	0				
29	27	53	55	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	433									53	0	0				
29	27	213/4	221/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	434									53	0	0				
29	27	107/2	111/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	435									53	0	0				
29	27	215/4	223/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	436										0	0				
29	27	54	56	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	437									57	0	0				
29	27	217/4	225/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	438									57	0	0				
29	27	105/2	109/2	1.5		0	0	Chord	2/4	2	2	3/8		1/4	3/2	439										0	0				
29	27	54	56	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	440										0	0				
30	28	109/2	113/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	441									54						
30	28	219/4	227/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	442									54						
30	28	55	57	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	443									54						
30	28	221/4	229/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	444									54						
30	28	111/2	115/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	445									54						
30	28	56	58	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	446									54						
30	28	109/2	113/2	2.0		0	0	Chord	2/4	1	2	1/2		1/2	1	447															
30	28	109/2	113/2	0.0		0	0	Spanner	2/4	2	1	0													57						
30	28	109/2	113/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	448									57						
30	28	219/4	227/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	449									57						
30	28	55	57	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	450									57						
30	28	221/4	229/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	451									57						
30	28	111/2	115/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	452									57						
30	28	223/4	231/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	453															
30	28	56	58	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	454									58						
30	28	225/4	233/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	455									58						
30	28	109/2	113/2	1.5		0	0	Chord	2/4	2	2	3/8		1/4	3/2	456															
30	28	56	58	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	457															
31	29	113/2	117/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	458															
31	29	57	59	1.5		1/8	1/8	Chord	2/4	1	1	3/8		1/4	3/2	459									59						
31	29	57	59	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	460									60						
31	29	115/2	119/2	0.0		1/4	1/4	Chord	2/4	1	2	0	grace16	1/16	1	461									60						
31	29	115/2	119/2	0.0		1/4	1/4	Chord	2/4	1	2	0	grace16	1/16	1	462									60						
31	29	115/2	119/2	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	463									60						
31	29	231/4	239/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	464									60						
31	29	58	60	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	465									60						
31	29	113/2	117/2	0.25		0	0	Chord	2/4	2	1	1/16		1/16	1	466									58						
31	29	227/4	235/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	467									58						
31	29	57	59	0.0		1/8	1/8	StaffText	2/4	2	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>dimin."						58						
31	29	57	59	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	468									58						
31	29	229/4	237/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	469									58						
