mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin
37	37	147	147	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1143									87					
37	37	883/6	883/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1144									87					
37	37	442/3	442/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1145									87					
37	37	295/2	295/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1146									87					
37	37	443/3	443/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1147									87					
37	37	887/6	887/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1148														
38	38	148	148	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1149									85					
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1150									85					
38	38	150	150	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1151														
38	38	151	151	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	1152														
38	38	151	151	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	1153														
38	38	151	151	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1154									88					
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1155									88					
38	38	148	148	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	1156														
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1157									89					
38	38	150	150	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1158														
38	38	151	151	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1159														
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1160														
38	38	148	148	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	1161									90					
38	38	889/6	889/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1162									90					
38	38	445/3	445/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1163									90					
38	38	297/2	297/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1164									90					
38	38	446/3	446/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1165									90					
38	38	893/6	893/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1166									90					
38	38	149	149	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1167									90					
38	38	895/6	895/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1168									90					
38	38	448/3	448/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1169									90					
38	38	299/2	299/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1170									90					
38	38	449/3	449/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1171									90					
38	38	899/6	899/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1172									90					
38	38	150	150	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1173									90					
38	38	901/6	901/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1174									90					
38	38	451/3	451/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1175									90					
38	38	301/2	301/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1176									90					
38	38	452/3	452/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1177									90					
38	38	905/6	905/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1178									90					
38	38	151	151	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1179									90					
38	38	907/6	907/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1180									90					
38	38	454/3	454/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1181									90					
38	38	303/2	303/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1182									90					
38	38	455/3	455/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1183									90					
38	38	911/6	911/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1184														
39	39	152	152	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	1185														
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1186									91					
39	39	153	153	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1187									91					
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1188									91					
39	39	154	154	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1189									91					
39	39	309/2	309/2	0.0	5/8	5/8	StaffText	4/4	1	1	0							"<font size=""11.9365""/><font face=""Plantin MT Std""/>crescendo"											
39	39	309/2	309/2	0.75	5/8	5/8	Chord	4/4	1	1	3/16		1/8	3/2	1190														
39	39	621/4	621/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1191		articStaccatoBelow							92					
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1192		articStaccatoBelow							92					
39	39	152	152	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	1193														
39	39	309/2	309/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1194														
39	39	152	152	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	1195									93					
39	39	913/6	913/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1196									93					
39	39	457/3	457/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1197									93					
39	39	305/2	305/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1198									93					
39	39	458/3	458/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1199									93					
39	39	917/6	917/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1200									93					
39	39	153	153	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1201									93					
39	39	919/6	919/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1202									93					
39	39	460/3	460/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1203									93					
39	39	307/2	307/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1204									93					
39	39	461/3	461/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1205									93					
39	39	923/6	923/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1206									93					
39	39	154	154	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1207									93					
39	39	925/6	925/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1208									93					
39	39	463/3	463/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1209									93					
39	39	309/2	309/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1210									93					
39	39	464/3	464/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1211									93					
39	39	929/6	929/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1212									93					
39	39	155	155	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1213									93					
39	39	931/6	931/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1214									93					
39	39	466/3	466/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1215									93					
39	39	311/2	311/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1216									93					
39	39	467/3	467/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1217									93					
39	39	935/6	935/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1218									93					
40	40	156	156	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1219									92					
40	40	313/2	313/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1220									92					
40	40	157	157	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1221		articAccentAbove												
40	40	158	158	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1222									94					
40	40	317/2	317/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1223									94					
40	40	159	159	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1224									94					
40	40	319/2	319/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1225									94					
40	40	157	157	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	1226														
40	40	158	158	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1227														
40	40	317/2	317/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1228														
40	40	159	159	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1229														
40	40	319/2	319/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1230														
40	40	156	156	0.16666666666666666	0	0	Chord	4/4	2	1	1/24		1/16	2/3	1231									93					
40	40	937/6	937/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1232									93					
40	40	469/3	469/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1233									93					
40	40	313/2	313/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1234									93					
40	40	470/3	470/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1235									93					
40	40	941/6	941/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1236									93					
40	40	157	157	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1237									93					
40	40	943/6	943/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1238									93					
40	40	472/3	472/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1239									93					
40	40	315/2	315/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1240									93					
40	40	473/3	473/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1241									93					
40	40	947/6	947/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1242									93					
40	40	158	158	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1243									93					
40	40	949/6	949/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1244									93					
40	40	475/3	475/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1245									93					
40	40	317/2	317/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1246									93					
40	40	476/3	476/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1247									93					
40	40	953/6	953/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1248									93					
40	40	159	159	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1249									93					
40	40	955/6	955/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1250									93					
40	40	478/3	478/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1251									93					
40	40	319/2	319/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1252									93					
40	40	479/3	479/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1253									93					
40	40	959/6	959/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1254														
41	41	160	160	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1255									94, 95					
41	41	321/2	321/2	0.0	1/8	1/8	StaffText	4/4	1	1	0							"<font size=""10.2313""/><font face=""Plantin MT Std""/>sempre diminuendo"						94					
41	41	321/2	321/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1256									94					
41	41	161	161	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1257														
41	41	162	162	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1258														
41	41	325/2	325/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1259									96					
41	41	163	163	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	1260									96					
41	41	655/4	655/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1261									96					
41	41	961/6	961/6	0.0	1/24	1/24	Spanner	4/4	2	1	0																		15
41	41	961/6	961/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1262									97					15
41	41	481/3	481/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1263									97					15
41	41	321/2	321/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1264									97					15
41	41	482/3	482/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1265									97					15
41	41	965/6	965/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1266									97					15
41	41	161	161	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1267									97					15
41	41	967/6	967/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1268									97					15
41	41	484/3	484/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1269									97					15
41	41	323/2	323/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1270									97					15
41	41	485/3	485/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1271									97					15
41	41	971/6	971/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1272									97					15
41	41	162	162	0.0	1/2	1/2	Spanner	4/4	2	1	0													97					
41	41	162	162	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1273									97					
41	41	973/6	973/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1274									97					
41	41	487/3	487/3	0.0	7/12	7/12	Spanner	4/4	2	1	0													97				22	
41	41	487/3	487/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1275									97				22	
41	41	325/2	325/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1276									97				22	
41	41	488/3	488/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1277									97				22	
41	41	977/6	977/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1278									97				22	
41	41	163	163	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1279									97				22	
41	41	979/6	979/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1280									97				22	
41	41	490/3	490/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1281									97				22	
41	41	327/2	327/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1282									97				22	
41	41	491/3	491/3	0.0	11/12	11/12	Spanner	4/4	2	1	0													97					
41	41	491/3	491/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1283									97					
41	41	983/6	983/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1284														
42	42	164	164	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1285									96, 98					
42	42	329/2	329/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1286									96					
42	42	165	165	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1287														
42	42	166	166	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1288									99					
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1289									99					
42	42	167	167	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1290									99					
42	42	671/4	671/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1291									99					
42	42	985/6	985/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1292									100					
42	42	493/3	493/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1293									100					
42	42	329/2	329/2	0.0	1/8	1/8	Spanner	4/4	2	1	0													100					16
42	42	329/2	329/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1294									100					16
42	42	494/3	494/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1295									100					16
42	42	989/6	989/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1296									100					16
42	42	165	165	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1297									100					16
42	42	991/6	991/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1298									100					16
42	42	496/3	496/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1299									100					16
42	42	331/2	331/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1300									100					16
42	42	497/3	497/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1301									100					16
42	42	995/6	995/6	0.0	11/24	11/24	Spanner	4/4	2	1	0													100					
42	42	995/6	995/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1302									100					
42	42	166	166	0.0	1/2	1/2	Spanner	4/4	2	1	0													100				23	
42	42	166	166	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1303									100				23	
42	42	997/6	997/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1304									100				23	
42	42	499/3	499/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1305									100				23	
42	42	333/2	333/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1306									100				23	
42	42	500/3	500/3	0.0	2/3	2/3	Spanner	4/4	2	1	0													100					
42	42	500/3	500/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1307									100					
42	42	1001/6	1001/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1308									100					
42	42	167	167	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1309									100					
42	42	1003/6	1003/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1310									100					
42	42	502/3	502/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1311									100					
42	42	335/2	335/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1312									100					
42	42	503/3	503/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1313									100					
42	42	1007/6	1007/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1314														
43	43	168	168	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1315									99					
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1316									99					
43	43	169	169	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	1317														
43	43	171	171	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1318									101					
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1319									101					
43	43	1009/6	1009/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1320									102					
43	43	505/3	505/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1321									102					
43	43	337/2	337/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1322									102					
43	43	506/3	506/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1323									102					
43	43	1013/6	1013/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1324									102					
43	43	169	169	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1325									102					
43	43	1015/6	1015/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1326									102					
43	43	508/3	508/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1327									102					
43	43	339/2	339/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1328									102					
43	43	509/3	509/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1329									102					
43	43	1019/6	1019/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1330									102					
43	43	170	170	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1331									102					
43	43	1021/6	1021/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1332									102					
43	43	511/3	511/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1333									102					
43	43	341/2	341/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1334									102					
43	43	512/3	512/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1335									102					
43	43	1025/6	1025/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1336									102					
43	43	171	171	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1337									102					
43	43	1027/6	1027/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1338									102					
43	43	514/3	514/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1339									102					
43	43	343/2	343/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1340									102					
43	43	515/3	515/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1341									102					
43	43	1031/6	1031/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1342														
44	44	172	172	0.0	0	0	Dynamic	4/4	1	1	0					p								101					
44	44	172	172	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1343									101					
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1344									101					
44	44	173	173	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1345									101					
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1346									101					
44	44	174	174	1.75	1/2	1/2	Chord	4/4	1	1	7/16		1/4	7/4	1347									101					
44	44	703/4	703/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1348									101					
44	44	174	174	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1349									103					
44	44	175	175	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	1350														
44	44	1033/6	1033/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24		1/16	2/3	1351									104					
44	44	517/3	517/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24		1/16	2/3	1352									104					
44	44	345/2	345/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24		1/16	2/3	1353									104					
44	44	518/3	518/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24		1/16	2/3	1354									104					
44	44	1037/6	1037/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24		1/16	2/3	1355									104					
44	44	173	173	0.16666666666666666	1/4	1/4	Chord	4/4	2	1	1/24		1/16	2/3	1356									104					
44	44	1039/6	1039/6	0.16666666666666666	7/24	7/24	Chord	4/4	2	1	1/24		1/16	2/3	1357									104					
44	44	520/3	520/3	0.16666666666666666	1/3	1/3	Chord	4/4	2	1	1/24		1/16	2/3	1358									104					
44	44	347/2	347/2	0.0	3/8	3/8	Spanner	4/4	2	1	0													104					17
44	44	347/2	347/2	0.16666666666666666	3/8	3/8	Chord	4/4	2	1	1/24		1/16	2/3	1359									104					17
44	44	521/3	521/3	0.16666666666666666	5/12	5/12	Chord	4/4	2	1	1/24		1/16	2/3	1360									104					17
44	44	1043/6	1043/6	0.16666666666666666	11/24	11/24	Chord	4/4	2	1	1/24		1/16	2/3	1361									104					17
44	44	174	174	0.16666666666666666	1/2	1/2	Chord	4/4	2	1	1/24		1/16	2/3	1362									104					17
44	44	1045/6	1045/6	0.0	13/24	13/24	Spanner	4/4	2	1	0													104					
44	44	1045/6	1045/6	0.0	13/24	13/24	Spanner	4/4	2	1	0													104				24	
44	44	1045/6	1045/6	0.16666666666666666	13/24	13/24	Chord	4/4	2	1	1/24		1/16	2/3	1363									104				24	
44	44	523/3	523/3	0.16666666666666666	7/12	7/12	Chord	4/4	2	1	1/24		1/16	2/3	1364									104				24	
44	44	349/2	349/2	0.16666666666666666	5/8	5/8	Chord	4/4	2	1	1/24		1/16	2/3	1365									104				24	
44	44	524/3	524/3	0.0	2/3	2/3	Spanner	4/4	2	1	0													104					
44	44	524/3	524/3	0.16666666666666666	2/3	2/3	Chord	4/4	2	1	1/24		1/16	2/3	1366									104					
44	44	1049/6	1049/6	0.16666666666666666	17/24	17/24	Chord	4/4	2	1	1/24		1/16	2/3	1367									104					
44	44	175	175	0.16666666666666666	3/4	3/4	Chord	4/4	2	1	1/24		1/16	2/3	1368									104					
44	44	1051/6	1051/6	0.16666666666666666	19/24	19/24	Chord	4/4	2	1	1/24		1/16	2/3	1369									104					
44	44	526/3	526/3	0.16666666666666666	5/6	5/6	Chord	4/4	2	1	1/24		1/16	2/3	1370									104					
44	44	351/2	351/2	0.16666666666666666	7/8	7/8	Chord	4/4	2	1	1/24		1/16	2/3	1371									104					
44	44	527/3	527/3	0.16666666666666666	11/12	11/12	Chord	4/4	2	1	1/24		1/16	2/3	1372									104					
44	44	1055/6	1055/6	0.16666666666666666	23/24	23/24	Chord	4/4	2	1	1/24		1/16	2/3	1373														
45	45	176	176	0.0	0	0	Spanner	4/4	1	1	0																	25	
45	45	176	176	4.0	0	0	Chord	4/4	1	1	1		1	1	1374													25	
45	45	176	176	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1375													25	
