	composer	piece	title	annotator	meter	tempo	measure	beat	chord	altchord	cadence	pedal	numeral	form	figbass	changes	relativeroot	pedalend	phraseend	global_key	local_key
129	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	38	1.1	VII				VII						False	f	v
130	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	38	1.2	i6				i		6				False	f	v
131	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	38	2.2	V/VII				V				VII		False	f	v
132	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	39	1.1	VII\\		PAC		VII						True	f	v
133	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	39	1.2	III				III						False	f	v
134	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	39	2.2	V43(4)/VII				V		43	4	VII		False	f	v
135	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	40	1.1	VII				VII						False	f	v
136	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	40	1.2	VII6				VII		6				False	f	v
137	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	40	2.1	V7/VII				V		7		VII		False	f	v
138	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	41	1.1	V7				V		7				False	f	v
139	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	41	1.2	III				III						False	f	v
140	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	41	2.2	i7	iv7/v			i		7				False	f	v
141	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	42	1.1	v6				v		6				False	f	v
142	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	42	1.2	V7/v				V		7		v		False	f	v
143	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	42	2.1	VI/v	III\\	DC		VI				v		False	f	v
144	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	42	2.2	V43				V		43				False	f	v
145	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	43	1.1	i				i						False	f	v
146	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	43	1.2	i[ii%7			i	ii	%	7				False	f	v
147	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	43	2	i				i						False	f	v
148	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	44	1.1	iv64				iv		64				False	f	v
149	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	44	1.2	i[V			i	V						False	f	v
150	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	44	2	i				i						False	f	v
151	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	45	1.1	iv64				iv		64				False	f	v
152	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	45	1.2	i[#viio7			i	#vii	o	7				False	f	v
153	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	45	2.1	i[V			i	V						False	f	v
154	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	45	2.2	i[V7			i	V		7				False	f	v
155	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	46	1.1	i\\		IAC		i						True	f	v
156	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	46	1.2	i[ii%7			i	ii	%	7				False	f	v
157	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	46	2	i				i						False	f	v
158	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	47	1	i				i						False	f	v
159	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	47	2.1	VIM43				VI	M	43				False	f	v
160	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	47	2.2	ii%7				ii	%	7				False	f	v
161	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	48	1.1	i				i						False	f	v
162	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	48	1.2	i6				i		6				False	f	v
163	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	48	2.1	i2				i		2				False	f	v
164	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	48	2.2	iv7				iv		7				False	f	v
165	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	49	1.1	@none				@none						False	f	v
166	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	49	1.2	iv				iv						False	f	v
167	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	49	2.1	i64				i		64				False	f	v
168	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	49	2.2	v7				v		7				False	f	v
169	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	50	1	V43(6)/iv	iv6''V7/iv\\	HC		V		43	6	iv		False	f	v
170	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	50	2.1	IV65/iv				IV		65		iv		False	f	v
171	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	50	2.2	iv64	V(6)/iv			iv		64				False	f	v
172	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	51	1.1	.i.i(9)				i			9			False	f	i
173	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	51	1.2	i6				i		6				False	f	i
174	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	51	2.1	IV65				IV		65				False	f	i
175	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	51	2.2	i64	V(6)			i		64				False	f	i
176	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	52	1.1	i(9)				i			9			False	f	i
177	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	52	1.2	i6				i		6				False	f	i
178	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	52	2.1	IV65				IV		65				False	f	i
179	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	52	2.2	i64(4)	V7(6)			i		64	4			False	f	i
180	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	53	1.1	i6(9)				i		6	9			False	f	i
181	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	53	1.2	i6				i		6				False	f	i
182	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	53	2.1	V43				V		43				False	f	i
183	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	53	2.2	i				i						False	f	i
184	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	54	1.1	IIIM7				III	M	7				False	f	i
185	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	54	1.2	#vi%2				#vi	%	2				False	f	i
186	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	54	2.1	v				v						False	f	i
187	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	54	2.2	i64	V(6)			i		64				False	f	i
188	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	55	1.1	i7(9)				i		7	9			False	f	i
189	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	55	1.2	IV64				IV		64				False	f	i
190	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	55	2.1	i				i						False	f	i
191	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	55	2.2	V43/VII				V		43		VII		False	f	i
192	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	56	1.1	V9(46)/VII				V		9	46	VII		False	f	i
193	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	56	1.2	V9/VII				V		9		VII		False	f	i
194	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	56	2.2	V9/VII	V/VII''#vi%7			V		9		VII		False	f	i
195	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	57	1.1	VII\\		HC		VII						True	f	i
196	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	57	2.1	IV65				IV		65				False	f	i
197	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	57	2.2	i64	V(6)			i		64				False	f	i
198	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	58	1.1	i(9)				i			9			False	f	i
199	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	58	1.2	i6				i		6				False	f	i
200	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	58	2.1	IV65				IV		65				False	f	i
201	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	58	2.2	i64(4)	V7(6)			i		64	4			False	f	i
202	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	59	1.1	i6(9)				i		6	9			False	f	i
203	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	59	1.2	i6				i		6				False	f	i
204	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	59	2.1	V43				V		43				False	f	i
205	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	59	2.2	i				i						False	f	i
206	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	60	1.1	IIIM7				III	M	7				False	f	i
207	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	60	1.2	VI				VI						False	f	i
208	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	60	2.1	III6				III		6				False	f	i
209	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	60	2.2	iv				iv						False	f	i
210	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	61	1.1	VIM7				VI	M	7				False	f	i
211	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	61	1.2	bII				bII						False	f	i
212	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	61	2.1	@none				@none						False	f	i
213	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	61	2.2	V				V						False	f	i
214	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	62	1.1	V7/iv				V		7		iv		False	f	i
215	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	62	1.2	iv				iv						False	f	i
216	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	62	2.1	i6				i		6				False	f	i
217	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	62	2.2	IV				IV						False	f	i
218	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	63	1.1	III6				III		6				False	f	i
219	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	63	1.2	i				i						False	f	i
220	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	63	2.2	ii%43				ii	%	43				False	f	i
221	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	64	1	i64				i		64				False	f	i
222	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	64	2.1	V[VI7			V	VI		7				False	f	i
223	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	64	2.2	V				V						False	f	i
224	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	65	1	i\\		PAC		i						True	f	i
225	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	65	2	III64				III		64				False	f	i
226	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	66	1	IV65				IV		65				False	f	i
227	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	66	2.1	V(6)				V			6			False	f	i
228	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	66	2.2	V				V						False	f	i
229	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	67	1	i6				i		6				False	f	i
230	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	67	2	III64				III		64				False	f	i
231	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	68	1	IV65				IV		65				False	f	i
232	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	68	2.1	V7(6)				V		7	6			False	f	i
233	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	68	2.2	V				V						False	f	i
234	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	69	1	i6				i		6				False	f	i
235	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	69	2.1	v64				v		64				False	f	i
236	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	69	2.2	VII6				VII		6				False	f	i
237	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	70	1.1	i7(4)	ii7(4)/VII			i		7	4			False	f	i
238	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	70	1.2	i7	ii7/VII			i		7				False	f	i
239	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	70	2.1	iii6/VII				iii		6		VII		False	f	i
240	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	70	2.2	V7/VII				V		7		VII		False	f	i
241	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	71	1	VII				VII						False	f	i
242	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	71	2.1	V2/III				V		2		III		False	f	i
243	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	71	2.2	iv6				iv		6				False	f	i
244	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	72	1.1	V(4)				V			4			False	f	i
245	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	72	1.2	V\\		HC		V						True	f	i
246	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	72	2.1	iio6				ii	o	6				False	f	i
247	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	72	2.2	iv				iv						False	f	i
248	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	73	1.1	#vio				#vi	o					False	f	i
249	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	73	2	V\\		HC		V						True	f	i
250	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	74	1	iv6(9)				iv		6	9			False	f	i
251	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	74	2.1	III6				III		6				False	f	i
252	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	74	2.2	V7/III				V		7		III		False	f	i
253	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	75	1.1	i				i						False	f	i
254	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	75	1.2	VI				VI						False	f	i
255	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	75	2.2	iv7				iv		7				False	f	i
256	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	76	1.1	i6				i		6				False	f	i
257	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	76	1.2	V7				V		7				False	f	i
258	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	76	2	i\\		PAC		i						True	f	i
259	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	77	1	i				i						False	f	i
260	Nikolai Medtner	op.14_no.1	" Skazka in F minor, op. 14 No. 1 ""Ophelia's Song"" (1906-1907)"	Wendelin Bitzan	2/4	Andantino con moto	78	1.1	V6(4)				V		6	4			False	f	i
